	.id	set1	set2	intersect	len_set1	len_set2	background	FET.p.val	rank	TF	prev_rank
1234	ARCHS4	TCGA-04-1331-01	TAL2_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1235	TAL2	0.55078125
1235	ChEA	TCGA-04-1331-01	SREBP2_21459322_CHIPSEQ_LIVER_MOUSE	2	300	889	20000	0.9999837275018355	1236	SREBP2	0.5513126491646778
1236	ARCHS4	TCGA-04-1331-01	SOX15_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1237	SOX15	0.5520833333333334
1237	Enrichr	TCGA-04-1331-01	OTX1	1	300	299	20000	0.9894670173463319	1238	OTX1	0.5525423728813559
1238	Enrichr	TCGA-04-1331-01	ZNF780A	1	300	299	20000	0.9894670173463319	1239	ZNF780A	0.5533898305084746
1239	Enrichr	TCGA-04-1331-01	ZNF79	1	300	299	20000	0.9894670173463319	1240	ZNF79	0.5542372881355933
1240	ARCHS4	TCGA-04-1331-01	ZNF689_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1241	ZNF689	0.5546875
1241	Enrichr	TCGA-04-1331-01	ZNF366	1	300	299	20000	0.9894670173463319	1242	ZNF366	0.5550847457627118
1242	GTEx	TCGA-04-1331-01	PREB_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1243	PREB	0.5551515151515152
1243	Enrichr	TCGA-04-1331-01	FOXB1	1	300	299	20000	0.9894670173463319	1244	FOXB1	0.5559322033898305
1244	ARCHS4	TCGA-04-1331-01	ETV3L_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1245	ETV3L	0.5559895833333334
1245	ARCHS4	TCGA-04-1331-01	REXO4_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1246	REXO4	0.5572916666666666
1246	GTEx	TCGA-04-1331-01	ZBTB7A_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1247	ZBTB7A	0.5575757575757576
1247	Enrichr	TCGA-04-1331-01	MET	1	300	299	20000	0.9894670173463319	1248	MET	0.5584745762711865
1248	ARCHS4	TCGA-04-1331-01	THAP5_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1249	THAP5	0.5598958333333334
1249	Enrichr	TCGA-04-1331-01	LARP6	1	300	299	20000	0.9894670173463319	1250	LARP6	0.5601694915254237
1250	ChEA	TCGA-04-1331-01	RARB_27405468_CHIPSEQ_BRAIN_MOUSE	9	300	1755	20000	0.9999855316112997	1251	RARB	0.5608591885441527
1251	Enrichr	TCGA-04-1331-01	ZNF595	1	300	299	20000	0.9894670173463319	1252	ZNF595	0.5610169491525424
1252	Enrichr	TCGA-04-1331-01	CREBZF	1	300	299	20000	0.9894670173463319	1253	CREBZF	0.561864406779661
1253	GTEx	TCGA-04-1331-01	FOXR1_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1254	FOXR1	0.5624242424242424
1254	Enrichr	TCGA-04-1331-01	PLEKHA4	1	300	299	20000	0.9894670173463319	1255	PLEKHA4	0.5635593220338984
1255	GTEx	TCGA-04-1331-01	BHLHE41_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1256	BHLHE41	0.5636363636363636
1256	Enrichr	TCGA-04-1331-01	CUL4B	1	300	299	20000	0.9894670173463319	1257	CUL4B	0.5644067796610169
1257	Enrichr	TCGA-04-1331-01	ZBTB1	1	300	299	20000	0.9894670173463319	1258	ZBTB1	0.5652542372881356
1258	Enrichr	TCGA-04-1331-01	THAP6	1	300	299	20000	0.9894670173463319	1259	THAP6	0.5661016949152542
1259	Enrichr	TCGA-04-1331-01	DLX5	1	300	299	20000	0.9894670173463319	1260	DLX5	0.5669491525423729
1260	GTEx	TCGA-04-1331-01	ZNF555_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1261	ZNF555	0.5672727272727273
1261	ARCHS4	TCGA-04-1331-01	POU5F2_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1262	POU5F2	0.5677083333333334
1262	Enrichr	TCGA-04-1331-01	BRD9	1	300	299	20000	0.9894670173463319	1263	BRD9	0.5677966101694916
1263	GTEx	TCGA-04-1331-01	ATF6B_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1264	ATF6B	0.5684848484848485
1264	ARCHS4	TCGA-04-1331-01	ZNF654_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1265	ZNF654	0.5690104166666666
1265	Enrichr	TCGA-04-1331-01	DHX57	1	300	299	20000	0.9894670173463319	1266	DHX57	0.5703389830508474
1266	GTEx	TCGA-04-1331-01	ZNF547_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1267	ZNF547	0.5709090909090909
1267	Enrichr	TCGA-04-1331-01	HELT	1	300	299	20000	0.9894670173463319	1268	HELT	0.5711864406779661
1268	Enrichr	TCGA-04-1331-01	UBTF	1	300	299	20000	0.9894670173463319	1269	UBTF	0.5720338983050848
1269	ChEA	TCGA-04-1331-01	SOX17_20123909_CHIPSEQ_XEN_MOUSE	7	300	1558	20000	0.999988934258442	1270	SOX17	0.5727923627684964
1270	Enrichr	TCGA-04-1331-01	RBM26	1	300	299	20000	0.9894670173463319	1271	RBM26	0.5728813559322034
1271	ARCHS4	TCGA-04-1331-01	ZNF28_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1272	ZNF28	0.5729166666666666
1272	Enrichr	TCGA-04-1331-01	HOXD10	1	300	299	20000	0.9894670173463319	1273	HOXD10	0.5754237288135593
1273	GTEx	TCGA-04-1331-01	MYRF_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1274	MYRF	0.5757575757575758
1274	ARCHS4	TCGA-04-1331-01	KLF11_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1275	KLF11	0.5768229166666666
1275	Enrichr	TCGA-04-1331-01	EMX2	1	300	299	20000	0.9894670173463319	1276	EMX2	0.5779661016949152
1276	ARCHS4	TCGA-04-1331-01	YY2_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1277	YY2	0.578125
1277	GTEx	TCGA-04-1331-01	DOT1L_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1278	DOT1L	0.5781818181818181
1278	Enrichr	TCGA-04-1331-01	MIER3	1	300	299	20000	0.9894670173463319	1279	MIER3	0.5788135593220339
1279	GTEx	TCGA-04-1331-01	NFXL1_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1280	NFXL1	0.5793939393939394
1280	ARCHS4	TCGA-04-1331-01	ZNF397_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1281	ZNF397	0.5794270833333334
1281	Enrichr	TCGA-04-1331-01	ZNF843	1	300	299	20000	0.9894670173463319	1282	ZNF843	0.5796610169491525
1282	ChEA	TCGA-04-1331-01	TFEB_21752829_CHIPSEQ_HELA_HUMAN	1	300	748	20000	0.9999901020022932	1283	TFEB	0.5799522673031027
1283	ARCHS4	TCGA-04-1331-01	MYNN_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1284	MYNN	0.5807291666666666
1284	Enrichr	TCGA-04-1331-01	TRERF1	1	300	299	20000	0.9894670173463319	1285	TRERF1	0.5822033898305085
1285	GTEx	TCGA-04-1331-01	ZHX2_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1286	ZHX2	0.583030303030303
1286	GTEx	TCGA-04-1331-01	HOXC12_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1287	HOXC12	0.5842424242424242
1287	GTEx	TCGA-04-1331-01	ZNF331_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1288	ZNF331	0.5866666666666667
1288	ARCHS4	TCGA-04-1331-01	LCOR_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1289	LCOR	0.5872395833333334
1289	Enrichr	TCGA-04-1331-01	HOXA1	1	300	299	20000	0.9894670173463319	1290	HOXA1	0.5872881355932204
1290	GTEx	TCGA-04-1331-01	ZNF775_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1291	ZNF775	0.5878787878787879
1291	Enrichr	TCGA-04-1331-01	SNAI1	1	300	299	20000	0.9894670173463319	1292	SNAI1	0.5889830508474576
1292	GTEx	TCGA-04-1331-01	GTF2IRD1_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1293	GTF2IRD1	0.5890909090909091
1293	Enrichr	TCGA-04-1331-01	TIGD7	1	300	299	20000	0.9894670173463319	1294	TIGD7	0.5898305084745763
1294	GTEx	TCGA-04-1331-01	OSR2_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1295	OSR2	0.5915151515151515
1295	GTEx	TCGA-04-1331-01	ZNF37A_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1296	ZNF37A	0.5927272727272728
1296	Enrichr	TCGA-04-1331-01	ZNF319	1	300	299	20000	0.9894670173463319	1297	ZNF319	0.5932203389830508
1297	Enrichr	TCGA-04-1331-01	ZFP36L1	1	300	299	20000	0.9894670173463319	1298	ZFP36L1	0.5949152542372881
1298	ARCHS4	TCGA-04-1331-01	ZBED2_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1299	ZBED2	0.5950520833333334
1299	GTEx	TCGA-04-1331-01	ZNF561_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1300	ZNF561	0.5951515151515151
1300	Enrichr	TCGA-04-1331-01	GLIS3	1	300	299	20000	0.9894670173463319	1301	GLIS3	0.5957627118644068
1301	ReMap	TCGA-04-1331-01	MNT	4	300	1446	20000	0.9999996480845227	1302	MNT	0.5966101694915255
1302	ARCHS4	TCGA-04-1331-01	ZNF17_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1303	ZNF17	0.59765625
1303	Enrichr	TCGA-04-1331-01	ZNF511	1	300	299	20000	0.9894670173463319	1304	ZNF511	0.6
1304	ARCHS4	TCGA-04-1331-01	SIX4_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1305	SIX4	0.6002604166666666
1305	Enrichr	TCGA-04-1331-01	ZNF200	1	300	299	20000	0.9894670173463319	1306	ZNF200	0.6008474576271187
1306	Enrichr	TCGA-04-1331-01	RGS11	1	300	299	20000	0.9894670173463319	1307	RGS11	0.6016949152542372
1307	ARCHS4	TCGA-04-1331-01	IKZF3_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1308	IKZF3	0.6028645833333334
1308	ARCHS4	TCGA-04-1331-01	MTERF1_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1309	MTERF1	0.6041666666666666
1309	Enrichr	TCGA-04-1331-01	ZCCHC6	1	300	299	20000	0.9894670173463319	1310	ZCCHC6	0.6042372881355932
1310	Enrichr	TCGA-04-1331-01	PLXNA3	1	300	299	20000	0.9894670173463319	1311	PLXNA3	0.6050847457627119
1311	GTEx	TCGA-04-1331-01	MECOM_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1312	MECOM	0.6060606060606061
1312	ARCHS4	TCGA-04-1331-01	ZNF285_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1313	ZNF285	0.6067708333333334
1313	Enrichr	TCGA-04-1331-01	ELF4	1	300	299	20000	0.9894670173463319	1314	ELF4	0.6076271186440678
1314	ARCHS4	TCGA-04-1331-01	ZNF438_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1315	ZNF438	0.6080729166666666
1315	Enrichr	TCGA-04-1331-01	GPATCH8	1	300	299	20000	0.9894670173463319	1316	GPATCH8	0.6084745762711864
1316	GTEx	TCGA-04-1331-01	ZSCAN22_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1317	ZSCAN22	0.6084848484848485
1317	ARCHS4	TCGA-04-1331-01	HDX_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1318	HDX	0.61328125
1318	Enrichr	TCGA-04-1331-01	ST18	1	300	299	20000	0.9894670173463319	1319	ST18	0.614406779661017
1319	GTEx	TCGA-04-1331-01	ZFP36L2_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1320	ZFP36L2	0.6145454545454545
1320	ARCHS4	TCGA-04-1331-01	ZNF268_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1321	ZNF268	0.6145833333333334
1321	Enrichr	TCGA-04-1331-01	TBX6	1	300	299	20000	0.9894670173463319	1322	TBX6	0.6152542372881356
1322	GTEx	TCGA-04-1331-01	ZNF407_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1323	ZNF407	0.6157575757575757
1323	Enrichr	TCGA-04-1331-01	BARX2	1	300	299	20000	0.9894670173463319	1324	BARX2	0.6161016949152542
1324	ReMap	TCGA-04-1331-01	ZBTB11	4	300	1448	20000	0.9999996578812579	1325	ZBTB11	0.6169491525423729
1325	Enrichr	TCGA-04-1331-01	ZBTB38	1	300	299	20000	0.9894670173463319	1326	ZBTB38	0.6169491525423729
1326	Enrichr	TCGA-04-1331-01	ZNF182	1	300	299	20000	0.9894670173463319	1327	ZNF182	0.6186440677966102
1327	GTEx	TCGA-04-1331-01	ZNF565_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1328	ZNF565	0.6193939393939394
1328	Enrichr	TCGA-04-1331-01	PRRX2	1	300	299	20000	0.9894670173463319	1329	PRRX2	0.6194915254237288
1329	Enrichr	TCGA-04-1331-01	SHPRH	1	300	299	20000	0.9894670173463319	1330	SHPRH	0.6211864406779661
1330	Enrichr	TCGA-04-1331-01	ZNF808	1	300	299	20000	0.9894670173463319	1331	ZNF808	0.6220338983050847
1331	ARCHS4	TCGA-04-1331-01	LHX1_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1332	LHX1	0.6223958333333334
1332	Enrichr	TCGA-04-1331-01	PLXNA1	1	300	299	20000	0.9894670173463319	1333	PLXNA1	0.6228813559322034
1333	GTEx	TCGA-04-1331-01	MEOX2_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1334	MEOX2	0.623030303030303
1334	Enrichr	TCGA-04-1331-01	TBX19	1	300	299	20000	0.9894670173463319	1335	TBX19	0.6237288135593221
1335	GTEx	TCGA-04-1331-01	ZNF419_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1336	ZNF419	0.6242424242424243
1336	GTEx	TCGA-04-1331-01	ZNF791_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1337	ZNF791	0.6278787878787879
1337	Enrichr	TCGA-04-1331-01	ALX1	1	300	299	20000	0.9894670173463319	1338	ALX1	0.6296610169491526
1338	ChEA	TCGA-04-1331-01	ESET_19884257_CHIPSEQ_ESCS_MOUSE	6	300	1520	20000	0.9999958897708088	1339	ESET	0.630071599045346
1339	GTEx	TCGA-04-1331-01	MLXIP_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1340	MLXIP	0.6303030303030303
1340	ReMap	TCGA-04-1331-01	TGIF2	4	300	1452	20000	0.9999996766770308	1341	TGIF2	0.6305084745762712
1341	ARCHS4	TCGA-04-1331-01	ZNF324_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1342	ZNF324	0.6315104166666666
1342	GTEx	TCGA-04-1331-01	ZNF568_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1343	ZNF568	0.6315151515151515
1343	Enrichr	TCGA-04-1331-01	FOXC2	1	300	299	20000	0.9894670173463319	1344	FOXC2	0.6322033898305085
1344	ReMap	TCGA-04-1331-01	ATF1	4	300	1452	20000	0.9999996766770308	1345	ATF1	0.6338983050847458
1345	ARCHS4	TCGA-04-1331-01	FOXQ1_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1346	FOXQ1	0.6341145833333334
1346	Enrichr	TCGA-04-1331-01	GON4L	1	300	299	20000	0.9894670173463319	1347	GON4L	0.6372881355932203
1347	GTEx	TCGA-04-1331-01	ZNF578_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1348	ZNF578	0.6387878787878788
1348	Enrichr	TCGA-04-1331-01	ZNF669	1	300	299	20000	0.9894670173463319	1349	ZNF669	0.6389830508474577
1349	Enrichr	TCGA-04-1331-01	ZNF687	1	300	299	20000	0.9894670173463319	1350	ZNF687	0.6398305084745762
1350	Enrichr	TCGA-04-1331-01	ZNF439	1	300	299	20000	0.9894670173463319	1351	ZNF439	0.6406779661016949
1351	ReMap	TCGA-04-1331-01	HHEX	4	300	1452	20000	0.9999996766770308	1352	HHEX	0.6406779661016949
1352	Enrichr	TCGA-04-1331-01	BPNT1	1	300	299	20000	0.9894670173463319	1353	BPNT1	0.6415254237288136
1353	ARCHS4	TCGA-04-1331-01	NEUROG1_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1354	NEUROG1	0.6419270833333334
1354	Enrichr	TCGA-04-1331-01	HMGA2	1	300	299	20000	0.9894670173463319	1355	HMGA2	0.6432203389830509
1355	ChEA	TCGA-04-1331-01	SRF_21415370_CHIPSEQ_HL1_MOUSE	3	300	1142	20000	0.9999963952984395	1356	SRF	0.6443914081145584
1356	Enrichr	TCGA-04-1331-01	PKNOX2	1	300	299	20000	0.9894670173463319	1357	PKNOX2	0.6449152542372881
1357	ARCHS4	TCGA-04-1331-01	GZF1_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1358	GZF1	0.6458333333333334
1358	ChEA	TCGA-04-1331-01	CREB1_15753290_CHIPCHIP_HEK293T_HUMAN	1	300	817	20000	0.9999966571817018	1359	CREB1	0.6467780429594272
1359	ARCHS4	TCGA-04-1331-01	ZNF235_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1360	ZNF235	0.6471354166666666
1360	Enrichr	TCGA-04-1331-01	PLEK	1	300	299	20000	0.9894670173463319	1361	PLEK	0.6474576271186441
1361	Enrichr	TCGA-04-1331-01	THAP10	1	300	299	20000	0.9894670173463319	1362	THAP10	0.6483050847457628
1362	ARCHS4	TCGA-04-1331-01	ZNF136_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1363	ZNF136	0.6484375
1363	Enrichr	TCGA-04-1331-01	ZFR2	1	300	299	20000	0.9894670173463319	1364	ZFR2	0.6491525423728813
1364	ARCHS4	TCGA-04-1331-01	ZSCAN32_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1365	ZSCAN32	0.6497395833333334
1365	Enrichr	TCGA-04-1331-01	EXOC2	1	300	299	20000	0.9894670173463319	1366	EXOC2	0.6508474576271186
1366	GTEx	TCGA-04-1331-01	MSANTD3_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1367	MSANTD3	0.6509090909090909
1367	Enrichr	TCGA-04-1331-01	ZNF425	1	300	299	20000	0.9894670173463319	1368	ZNF425	0.6516949152542373
1368	Enrichr	TCGA-04-1331-01	ZNF638	1	300	299	20000	0.9894670173463319	1369	ZNF638	0.652542372881356
1369	Enrichr	TCGA-04-1331-01	ZNF799	1	300	299	20000	0.9894670173463319	1370	ZNF799	0.6533898305084745
1370	ReMap	TCGA-04-1331-01	ZNF750	4	300	1454	20000	0.9999996856950555	1371	ZNF750	0.6542372881355932
1371	ARCHS4	TCGA-04-1331-01	MESP1_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1372	MESP1	0.6549479166666666
1372	Enrichr	TCGA-04-1331-01	MYF5	1	300	299	20000	0.9894670173463319	1373	MYF5	0.6567796610169492
1373	Enrichr	TCGA-04-1331-01	SOX1	1	300	299	20000	0.9894670173463319	1374	SOX1	0.6584745762711864
1374	ARCHS4	TCGA-04-1331-01	ZNF577_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1375	ZNF577	0.6588541666666666
1375	Enrichr	TCGA-04-1331-01	SSH1	1	300	299	20000	0.9894670173463319	1376	SSH1	0.6593220338983051
1376	Enrichr	TCGA-04-1331-01	ZNF674	1	300	299	20000	0.9894670173463319	1377	ZNF674	0.6610169491525424
1377	ChEA	TCGA-04-1331-01	NFI_21473784_CHIPSEQ_ESCS_MOUSE	7	300	1684	20000	0.9999977359293326	1378	NFI	0.6610978520286396
1378	ARCHS4	TCGA-04-1331-01	ZNF641_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1379	ZNF641	0.6614583333333334
1379	GTEx	TCGA-04-1331-01	ZNF324B_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1380	ZNF324B	0.6618181818181819
1380	Enrichr	TCGA-04-1331-01	TCF21	1	300	299	20000	0.9894670173463319	1381	TCF21	0.661864406779661
1381	Enrichr	TCGA-04-1331-01	POU4F1	1	300	299	20000	0.9894670173463319	1382	POU4F1	0.6652542372881356
1382	GTEx	TCGA-04-1331-01	ZKSCAN5_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1383	ZKSCAN5	0.6654545454545454
1383	Enrichr	TCGA-04-1331-01	FOXE1	1	300	299	20000	0.9894670173463319	1384	FOXE1	0.6661016949152543
1384	GTEx	TCGA-04-1331-01	ZNF777_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1385	ZNF777	0.6666666666666666
1385	Enrichr	TCGA-04-1331-01	ZNF250	1	300	299	20000	0.9894670173463319	1386	ZNF250	0.6669491525423729
1386	ReMap	TCGA-04-1331-01	KLF9	4	300	1454	20000	0.9999996856950555	1387	KLF9	0.6677966101694915
1387	GTEx	TCGA-04-1331-01	ZNF205_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1388	ZNF205	0.6678787878787878
1388	ARCHS4	TCGA-04-1331-01	ZNF75A_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1389	ZNF75A	0.66796875
1389	Enrichr	TCGA-04-1331-01	TCEAL8	1	300	299	20000	0.9894670173463319	1390	TCEAL8	0.6694915254237288
1390	Enrichr	TCGA-04-1331-01	HOPX	1	300	299	20000	0.9894670173463319	1391	HOPX	0.6711864406779661
1391	GTEx	TCGA-04-1331-01	MBD6_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1392	MBD6	0.6715151515151515
1392	Enrichr	TCGA-04-1331-01	ZNF354B	1	300	299	20000	0.9894670173463319	1393	ZNF354B	0.6720338983050848
1393	GTEx	TCGA-04-1331-01	ZNF699_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1394	ZNF699	0.6727272727272727
1394	Enrichr	TCGA-04-1331-01	ZNF645	1	300	299	20000	0.9894670173463319	1395	ZNF645	0.6728813559322034
1395	GTEx	TCGA-04-1331-01	NR4A2_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1396	NR4A2	0.673939393939394
1396	Enrichr	TCGA-04-1331-01	HOXB5	1	300	299	20000	0.9894670173463319	1397	HOXB5	0.6754237288135593
1397	Enrichr	TCGA-04-1331-01	FOXC1	1	300	299	20000	0.9894670173463319	1398	FOXC1	0.676271186440678
1398	Enrichr	TCGA-04-1331-01	ZSCAN21	1	300	299	20000	0.9894670173463319	1399	ZSCAN21	0.6779661016949152
1399	ReMap	TCGA-04-1331-01	NFKB2	4	300	1454	20000	0.9999996856950555	1400	NFKB2	0.6779661016949152
1400	ARCHS4	TCGA-04-1331-01	ZBTB34_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1401	ZBTB34	0.6783854166666666
1401	GTEx	TCGA-04-1331-01	MLX_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1402	MLX	0.6787878787878788
1402	Enrichr	TCGA-04-1331-01	NRK	1	300	299	20000	0.9894670173463319	1403	NRK	0.6788135593220339
1403	ARCHS4	TCGA-04-1331-01	MAFF_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1404	MAFF	0.6796875
1404	GTEx	TCGA-04-1331-01	SNAPC2_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1405	SNAPC2	0.68
1405	Enrichr	TCGA-04-1331-01	EGR3	1	300	299	20000	0.9894670173463319	1406	EGR3	0.6805084745762712
1406	ReMap	TCGA-04-1331-01	ARID3A	4	300	1454	20000	0.9999996856950555	1407	ARID3A	0.6813559322033899
1407	Enrichr	TCGA-04-1331-01	ELF2	1	300	299	20000	0.9894670173463319	1408	ELF2	0.6813559322033899
1408	ReMap	TCGA-04-1331-01	ZNF644	4	300	1454	20000	0.9999996856950555	1409	ZNF644	0.6847457627118644
1409	ARCHS4	TCGA-04-1331-01	ZNF727_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1410	ZNF727	0.6861979166666666
1410	Enrichr	TCGA-04-1331-01	ZNF211	1	300	299	20000	0.9894670173463319	1411	ZNF211	0.6872881355932203
1411	Enrichr	TCGA-04-1331-01	SP5	1	300	299	20000	0.9894670173463319	1412	SP5	0.688135593220339
1412	ARCHS4	TCGA-04-1331-01	NKX62_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1413	NKX62	0.6888020833333334
1413	Enrichr	TCGA-04-1331-01	IRX5	1	300	299	20000	0.9894670173463319	1414	IRX5	0.6889830508474576
1414	GTEx	TCGA-04-1331-01	SAFB_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1415	SAFB	0.6896969696969697
1415	Enrichr	TCGA-04-1331-01	MBNL2	1	300	299	20000	0.9894670173463319	1416	MBNL2	0.690677966101695
1416	ARCHS4	TCGA-04-1331-01	VENTX_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1417	VENTX	0.69140625
1417	ReMap	TCGA-04-1331-01	RARA	4	300	1454	20000	0.9999996856950555	1418	RARA	0.6915254237288135
1418	Enrichr	TCGA-04-1331-01	HMGA1	1	300	299	20000	0.9894670173463319	1419	HMGA1	0.6915254237288135
1419	Enrichr	TCGA-04-1331-01	ZNF528	1	300	299	20000	0.9894670173463319	1420	ZNF528	0.6923728813559322
1420	ARCHS4	TCGA-04-1331-01	ZNF735_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1421	ZNF735	0.6940104166666666
1421	ChEA	TCGA-04-1331-01	NEUROD2_26341353_CHIPSEQ_CORTEX_MOUSE	6	300	1605	20000	0.9999986472848846	1422	NEUROD2	0.6945107398568019
1422	GTEx	TCGA-04-1331-01	AKAP8L_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1423	AKAP8L	0.6957575757575758
1423	Enrichr	TCGA-04-1331-01	GTF2F1	1	300	299	20000	0.9894670173463319	1424	GTF2F1	0.6957627118644067
1424	GTEx	TCGA-04-1331-01	ZBTB8A_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1425	ZBTB8A	0.6981818181818182
1425	Enrichr	TCGA-04-1331-01	ZNF783	1	300	299	20000	0.9894670173463319	1426	ZNF783	0.6991525423728814
1426	ARCHS4	TCGA-04-1331-01	ZNF224_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1427	ZNF224	0.69921875
1427	ReMap	TCGA-04-1331-01	ETV4	4	300	1454	20000	0.9999996856950555	1428	ETV4	0.7016949152542373
1428	Enrichr	TCGA-04-1331-01	MAFK	1	300	299	20000	0.9894670173463319	1429	MAFK	0.7033898305084746
1429	Enrichr	TCGA-04-1331-01	CREB5	1	300	299	20000	0.9894670173463319	1430	CREB5	0.7042372881355933
1430	ARCHS4	TCGA-04-1331-01	BATF3_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1431	BATF3	0.7044270833333334
1431	Enrichr	TCGA-04-1331-01	GRHL1	1	300	299	20000	0.9894670173463319	1432	GRHL1	0.7076271186440678
1432	Enrichr	TCGA-04-1331-01	CHD7	1	300	299	20000	0.9894670173463319	1433	CHD7	0.7101694915254237
1433	ARCHS4	TCGA-04-1331-01	PATZ1_ARCHS4_PEARSON	1	300	300	20000	0.9896274099070943	1434	PATZ1	0.7109375
1434	GTEx	TCGA-04-1331-01	ZFP64_GTEX_PEARSON	1	300	300	20000	0.9896274099070943	1435	ZFP64	0.7115151515151515
1435	ReMap	TCGA-04-1331-01	MYOD1	4	300	1454	20000	0.9999996856950555	1436	MYOD1	0.711864406779661
1436	Enrichr	TCGA-04-1331-01	MGA	1	300	299	20000	0.9894670173463319	1437	MGA	0.711864406779661
